"","logFC","AveExpr","t","P.Value","adj.P.Val","Gene"
"206898_at",-0.0893292564449553,7.20292929807538,0,0.998495679499299,1,"206898_at"
"201013_s_at",-0.236088476624767,8.19466165974996,0,0.998499606308322,1,"201013_s_at"
"209242_at",-0.280822342078752,9.9249455762151,0,0.998500856229749,1,"209242_at"
"211296_x_at",-0.253899056377621,12.5625701149944,0,0.998503685696651,1,"211296_x_at"
"213145_at",-0.263184571769445,7.54736410303398,0,0.998505579395382,1,"213145_at"
"215313_x_at",-0.239676003841849,10.1381604331844,0,0.998506140939365,1,"215313_x_at"
"200671_s_at",-0.0325287300130439,6.72724620440459,0,0.998508916305027,1,"200671_s_at"
"210649_s_at",0.218980003284269,8.57451773766243,0,0.998516626045681,1,"210649_s_at"
"208696_at",-0.254549675225322,8.89908320675222,0,0.998521041883566,1,"208696_at"
"201054_at",-0.129858717099214,8.31507242283411,0,0.998521065937989,1,"201054_at"
"211564_s_at",-0.117745380471383,4.96919314961893,0,0.99852359373115,1,"211564_s_at"
"209210_s_at",-0.236480959059497,9.26264462941573,0,0.998524096062944,1,"209210_s_at"
"221288_at",-0.418216346532042,6.4624321961474,0,0.998524724204061,1,"221288_at"
"218935_at",-0.318155885516996,9.37370106748082,0,0.998526026516903,1,"218935_at"
"209067_s_at",-0.0859497298714302,7.83624478738348,0,0.998526712252486,1,"209067_s_at"
"213093_at",-0.207113605330976,10.1510760457035,0,0.998528396284541,1,"213093_at"
"208761_s_at",-0.0664041187977409,7.3349818335386,0,0.998539086001411,1,"208761_s_at"
"201432_at",0.0610442723019347,8.52131263743143,0,0.998542379079314,1,"201432_at"
"203163_at",-0.263242483503204,5.40333521751021,0,0.998545300382904,1,"203163_at"
"204872_at",-0.266331828747036,9.34992605085711,0,0.998545705609183,1,"204872_at"
"203505_at",0.236973659236851,8.33664247835831,0,0.998546163610645,1,"203505_at"
"221699_s_at",-0.288043211757791,7.64791094072315,0,0.998558926320687,1,"221699_s_at"
"209472_at",-0.0713449527630665,7.65806446998834,0,0.998559331809986,1,"209472_at"
"200820_at",-0.241819288917123,7.44947751842982,0,0.998564486665991,1,"200820_at"
"208650_s_at",0.107003858943978,4.17412389759661,0,0.998565522650924,1,"208650_s_at"
"213875_x_at",-0.166669788725552,6.59988135448045,0,0.998573036237256,1,"213875_x_at"
"210561_s_at",0.159312395467804,8.90261959300679,0,0.998574221133178,1,"210561_s_at"
"215333_x_at",0.168389514988151,8.66591874339916,0,0.998576837950306,1,"215333_x_at"
"219933_at",-0.25935451493773,7.00115899303401,0,0.998578747452216,1,"219933_at"
"204497_at",-0.296148148299198,7.99247096279453,0,0.998586499287924,1,"204497_at"
"217908_s_at",-0.205268043386807,6.09634893685292,0,0.998587347434642,1,"217908_s_at"
"202194_at",-0.167910924046172,8.36740200504091,0,0.998588222933376,1,"202194_at"
"211520_s_at",-0.338865149023635,5.79879634679769,0,0.998590855718539,1,"211520_s_at"
"209194_at",-0.193072060034256,8.46628243015035,0,0.998590915032565,1,"209194_at"
"209296_at",-0.258123502466511,8.77667266685043,0,0.998591071159361,1,"209296_at"
"201551_s_at",-0.0366495514148832,5.84169795805065,0,0.998593196110841,1,"201551_s_at"
"201772_at",-0.178504666146512,7.41377482641026,0,0.99859883579825,1,"201772_at"
"204079_at",-0.369794231058815,6.70213092372249,0,0.998599613689152,1,"204079_at"
"207088_s_at",-0.254664249201333,7.25147392144971,0,0.998599646596519,1,"207088_s_at"
"219882_at",-0.119573981373831,7.3700710380182,0,0.998603636561093,1,"219882_at"
"212833_at",-0.106818897934614,6.6812900180674,0,0.998608656055502,1,"212833_at"
"221810_at",-0.333961454848366,8.23540055846162,0,0.998609070761586,1,"221810_at"
"213182_x_at",-0.149722099925392,7.33105038980482,0,0.998611454105181,1,"213182_x_at"
"201780_s_at",0.032694309733083,7.61004751572258,0,0.998611805162404,1,"201780_s_at"
"218456_at",-0.369566002967431,8.37455512360947,0,0.998612658580914,1,"218456_at"
"221571_at",-0.352516007900284,7.61727024429615,0,0.998614591055802,1,"221571_at"
"205934_at",-0.0672817318406445,6.34339035064017,0,0.998616104300687,1,"205934_at"
"218352_at",-0.110222407856559,6.84610530289038,0,0.998616296091718,1,"218352_at"
"202234_s_at",0.406913242169857,6.46613365347475,0,0.998616435869089,1,"202234_s_at"
"202658_at",-0.190049572593939,7.60541477135827,0,0.998616484399105,1,"202658_at"
"218034_at",-0.017902743881125,8.43675489428863,0,0.998620756317226,1,"218034_at"
"201369_s_at",0.253189343962657,5.66984001225461,0,0.998621283086619,1,"201369_s_at"
"201721_s_at",0.16330819648662,10.1579781769183,0,0.998621464342213,1,"201721_s_at"
"208228_s_at",-0.101711770561494,7.07753417878327,0,0.998626903697508,1,"208228_s_at"
"203485_at",-0.205899689640374,10.5298577569768,0,0.998626929199661,1,"203485_at"
"200864_s_at",-0.19456069469043,5.87525597565139,0,0.99862875180112,1,"200864_s_at"
"207730_x_at",0.241494649589496,9.19913593483636,0,0.998631447708093,1,"207730_x_at"
"200780_x_at",-0.259146634544679,11.8942958923014,0,0.998632138648027,1,"200780_x_at"
"204615_x_at",-0.23579896240734,8.0996489731557,0,0.998632727123393,1,"204615_x_at"
"211653_x_at",-0.164909458228204,7.06503771303979,0,0.998639364193276,1,"211653_x_at"
"212093_s_at",0.0622336770230101,7.64251549600216,0,0.998640226235114,1,"212093_s_at"
"217945_at",-0.188197077537136,8.7799147370213,0,0.998644769231432,1,"217945_at"
"201453_x_at",-0.203620145937929,10.0847587864975,0,0.998645641183995,1,"201453_x_at"
"212664_at",-0.162405983800484,9.74509862562156,0,0.998645995302792,1,"212664_at"
"205914_s_at",-0.122610137750186,7.29554169435491,0,0.998646746877526,1,"205914_s_at"
"200777_s_at",-0.240715037625824,8.68598744694114,0,0.998651540976209,1,"200777_s_at"
"209529_at",-0.0362233673548982,6.6408684496433,0,0.998653556708963,1,"209529_at"
"202173_s_at",0.145428058362686,7.04597748640744,0,0.998664354160688,1,"202173_s_at"
"213704_at",-0.160097767728966,6.87643782570197,0,0.998665232690761,1,"213704_at"
"208948_s_at",-0.330381548769269,8.97631626244922,0,0.998667237706382,1,"208948_s_at"
"212724_at",-0.376592177664836,6.91791905941714,0,0.998677130629589,1,"212724_at"
"212154_at",-0.209795634425591,6.25296558851362,0,0.99868216920234,1,"212154_at"
"221860_at",0.256282357903393,7.26527702217634,0,0.998690698025619,1,"221860_at"
"200096_s_at",-0.119687064459816,7.71410135054277,0,0.998690825624952,1,"200096_s_at"
"212546_s_at",-0.0672966880567794,8.07517076808898,0,0.998691444160466,1,"212546_s_at"
"201066_at",-0.285663835597369,8.05650863044458,0,0.998706492302044,1,"201066_at"
"214046_at",-0.154077733100298,9.2555640159822,0,0.998706817514667,1,"214046_at"
"214260_at",-0.242702469342292,5.26125419097663,0,0.998708803161587,1,"214260_at"
"203935_at",-0.120803367370497,7.09231373964221,0,0.998713471220369,1,"203935_at"
"214500_at",-0.084204307874816,5.2508902270981,0,0.998713853707682,1,"214500_at"
"216274_s_at",-0.0925075026225306,7.77439888803869,0,0.998716466939342,1,"216274_s_at"
"211783_s_at",-0.280279227004194,7.50604963770831,0,0.998719684843086,1,"211783_s_at"
"203396_at",-0.239518863531534,7.58686055799434,0,0.998722614965794,1,"203396_at"
"210227_at",-0.31303434155182,8.42426804659194,0,0.998723370303368,1,"210227_at"
"218608_at",-0.239867342461096,8.00137818352508,0,0.998725146680638,1,"218608_at"
"217987_at",-0.268491610221072,6.09170195480648,0,0.99872637176822,1,"217987_at"
"214315_x_at",-0.270677159360352,8.43857335992559,0,0.998732445744214,1,"214315_x_at"
"210882_s_at",-0.377935578191265,4.84531937433286,0,0.998737834098449,1,"210882_s_at"
"203078_at",-0.256067433725987,4.23862006043114,0,0.998740168600214,1,"203078_at"
"202439_s_at",-0.319513030270119,7.69239355182366,0,0.998740847552059,1,"202439_s_at"
"201739_at",0.14555500556482,9.82229877535397,0,0.998740958613137,1,"201739_at"
"203304_at",-0.165336434564934,6.83828113928846,0,0.998742035979952,1,"203304_at"
"213118_at",-0.0998741934488301,6.69335945831178,0,0.998742420980926,1,"213118_at"
"204480_s_at",-0.117375184698099,9.99798452351842,0,0.998742565810918,1,"204480_s_at"
"204720_s_at",-0.155564971138483,9.95918252835087,0,0.998744733107995,1,"204720_s_at"
"201627_s_at",-0.132519551299707,7.32608084891723,0,0.998747603066708,1,"201627_s_at"
"221808_at",-0.17049148408909,6.81131194250041,0,0.998749378040144,1,"221808_at"
"213666_at",-0.292396311281987,8.36761679098719,0,0.998749984855797,1,"213666_at"
"218165_at",-0.179136913290055,7.920048557686,0,0.998750652451975,1,"218165_at"
"218723_s_at",-0.104563645809799,10.1369384035891,0,0.99875118411588,1,"218723_s_at"
"206397_x_at",-0.0968223744091574,10.114358485599,0,0.998751589236328,1,"206397_x_at"
"215236_s_at",-0.115461177993248,5.76397840694252,0,0.998751984880095,1,"215236_s_at"
"219600_s_at",-0.296219816871607,6.24653458203303,0,0.998752926235956,1,"219600_s_at"
"211672_s_at",-0.0306252540740299,6.25713949778251,0,0.998753160702121,1,"211672_s_at"
"216096_s_at",-0.331314617789527,5.33610372288816,0,0.998757301437771,1,"216096_s_at"
"217902_s_at",-0.242796173916762,7.48835054677783,0,0.998757478792457,1,"217902_s_at"
"201118_at",-0.0475069235906922,7.0784827025412,0,0.99875926983452,1,"201118_at"
"221492_s_at",-0.115327984226044,6.6207702393437,0,0.998760635189305,1,"221492_s_at"
"200821_at",0.0865375338737362,9.56298225604162,0,0.998761041523743,1,"200821_at"
"217865_at",-0.100870960058243,8.7537620335005,0,0.998774865968516,1,"217865_at"
"208620_at",-0.195253907385252,8.71647961822636,0,0.998785099027765,1,"208620_at"
"209163_at",-0.252543235000403,6.97528640083646,0,0.998786460147371,1,"209163_at"
"202825_at",-0.230931999605924,7.70912018505275,0,0.998796223946871,1,"202825_at"
"206107_at",0.066091866138227,6.49057885432138,0,0.998796984805478,1,"206107_at"
"215227_x_at",-0.27793578097269,6.32728028736306,0,0.998797643833897,1,"215227_x_at"
"218849_s_at",0.358393360157621,6.91877668199485,0,0.998798523533219,1,"218849_s_at"
"213047_x_at",-0.0912183130708026,8.88865567092718,0,0.998798736996066,1,"213047_x_at"
"205902_at",0.240401409575295,8.70125842614532,0,0.998799752409629,1,"205902_at"
"205590_at",0.0412689483009565,7.37976563087329,0,0.99880107577475,1,"205590_at"
"201293_x_at",-0.199301732332723,11.6382434379445,0,0.998805431971769,1,"201293_x_at"
"221020_s_at",-0.103763233720712,6.16861632148958,0,0.99880853760298,1,"221020_s_at"
"208627_s_at",-0.136142039349313,8.51275782938279,0,0.998810600389763,1,"208627_s_at"
"212097_at",-0.0534749215850789,6.24092863397165,0,0.998811319000824,1,"212097_at"
"214656_x_at",0.347085018151787,9.35417728459457,0,0.998812715951676,1,"214656_x_at"
"208635_x_at",-0.178952247732491,10.6801598750908,0,0.998815439077185,1,"208635_x_at"
"219147_s_at",0.127244407012653,6.69775559902925,0,0.99881648148425,1,"219147_s_at"
"201718_s_at",0.0493846361318244,6.89685344424066,0,0.998820208208665,1,"201718_s_at"
"203775_at",0.228578407713586,5.46920540524848,0,0.998822010713197,1,"203775_at"
"200034_s_at",-0.313427933525055,10.0136921196489,0,0.998822223888743,1,"200034_s_at"
"218135_at",-0.249787669116324,6.46819157780363,0,0.998822784403102,1,"218135_at"
"211458_s_at",-0.258523309907959,10.5313780922794,0,0.998825027986132,1,"211458_s_at"
"208102_s_at",-0.300989614354774,7.06768266505071,0,0.998826340575606,1,"208102_s_at"
"218181_s_at",0.201037772321843,9.47225695763066,0,0.998826920727523,1,"218181_s_at"
"206765_at",0.0647164729615817,8.42026511101265,0,0.998827870915858,1,"206765_at"
"209281_s_at",-0.0728555471304126,7.30156224948546,0,0.998829639417321,1,"209281_s_at"
"203706_s_at",-0.16572887681188,7.48614257449578,0,0.998830042482757,1,"203706_s_at"
"200902_at",-0.0883893128699063,7.52554247826141,0,0.998831045628805,1,"200902_at"
"218877_s_at",-0.177562123875241,6.32174837575672,0,0.998836008719843,1,"218877_s_at"
"206915_at",-0.0421525734115553,7.24235068947936,0,0.998838062859861,1,"206915_at"
"218414_s_at",0.149327786416953,8.01695416989798,0,0.998841727219382,1,"218414_s_at"
"209198_s_at",-0.332288139221379,6.7124068420335,0,0.998843910879191,1,"209198_s_at"
"200742_s_at",-0.0938226717175255,8.21038613340345,0,0.99884403956128,1,"200742_s_at"
"218683_at",-0.164548618782916,8.0902684327185,0,0.998847823954603,1,"218683_at"
"212792_at",-0.225800746245064,6.05385084605865,0,0.998849926955756,1,"212792_at"
"205412_at",-0.16452506528546,8.26695784288552,0,0.998854353704574,1,"205412_at"
"221918_at",-0.289495661973632,9.55496662868939,0,0.998857209600045,1,"221918_at"
"210986_s_at",-0.229972790288976,8.33942126530917,0,0.998858563651318,1,"210986_s_at"
"214326_x_at",-0.160270628679572,6.45514048302985,0,0.998858909660427,1,"214326_x_at"
"218603_at",-0.283927837140128,7.93219833325848,0,0.998861272506918,1,"218603_at"
"214293_at",-0.25791532015772,7.33733330464416,0,0.998862530451196,1,"214293_at"
"203071_at",0.13897063912481,7.68650876911624,0,0.998863026778349,1,"203071_at"
"202471_s_at",-0.106537843888811,7.90135574911978,0,0.998868330727337,1,"202471_s_at"
"212227_x_at",-0.233211970787869,11.1580863659632,0,0.998871452529751,1,"212227_x_at"
"218001_at",-0.371828511436081,6.06035397783413,0,0.99887419983378,1,"218001_at"
"215184_at",0.275286014796339,6.73383457296726,0,0.998876568877421,1,"215184_at"
"203415_at",-0.20895522528635,7.66289995017147,0,0.998879686258836,1,"203415_at"
"43544_at",-0.234790390316569,7.31566174233739,0,0.998880923570492,1,"43544_at"
"213616_at",-0.32361695229791,5.7073324146456,0,0.99888546074803,1,"213616_at"
"206893_at",0.125784511859648,6.27983504466445,0,0.998886502291444,1,"206893_at"
"213524_s_at",-0.219500681045906,6.29296765229129,0,0.998888132900632,1,"213524_s_at"
"213620_s_at",-0.106679542315387,7.18575822440849,0,0.998890696496441,1,"213620_s_at"
"208677_s_at",-0.0275179545653828,6.9179580984956,0,0.998891579531776,1,"208677_s_at"
"39729_at",-0.248143356048752,9.3546757079439,0,0.99889359693037,1,"39729_at"
"210809_s_at",0.0476855912855303,5.1614970070408,0,0.998895441326047,1,"210809_s_at"
"216570_x_at",0.194885156957748,7.6557041688604,0,0.998896031234359,1,"216570_x_at"
"213241_at",-0.256054843791905,7.01245131066278,0,0.998900706916819,1,"213241_at"
"219602_s_at",0.0516751344453521,7.82962141357307,0,0.998902193142222,1,"219602_s_at"
"219463_at",-0.0524145158640223,7.92270049647421,0,0.99890255694441,1,"219463_at"
"208808_s_at",-0.0295592932532411,6.20212619652296,0,0.998906812969854,1,"208808_s_at"
"213686_at",-0.245965938938893,6.59533549261521,0,0.998909453241192,1,"213686_at"
"202731_at",0.27612691366274,5.79125974582673,0,0.998911058472061,1,"202731_at"
"205052_at",-0.233884448272222,7.20984727588497,0,0.99891140694155,1,"205052_at"
"212134_at",0.202943996161256,8.15266582837884,0,0.998913649045451,1,"212134_at"
"211922_s_at",0.0872600989018748,6.32089078820106,0,0.998916644240264,1,"211922_s_at"
"204365_s_at",-0.295513718813256,8.47156723472426,0,0.998917015952583,1,"204365_s_at"
"208678_at",-0.200302800162289,10.0128594030623,0,0.998917093791079,1,"208678_at"
"200982_s_at",-0.249018169738266,8.25774737850278,0,0.998918389795076,1,"200982_s_at"
"212828_at",-0.112800024613277,8.58217525696861,0,0.998918644503907,1,"212828_at"
"221841_s_at",-0.05437530971182,5.229936539613,0,0.998918766318698,1,"221841_s_at"
"219525_at",0.0334048492010135,7.02254727380635,0,0.998928372817336,1,"219525_at"
"208978_at",-0.379458541699312,7.28045122480348,0,0.998933073064431,1,"208978_at"
"200839_s_at",-0.357752030897547,10.0517893529117,0,0.998933919822155,1,"200839_s_at"
"209572_s_at",-0.280229239803688,5.90308438986979,0,0.998935589437469,1,"209572_s_at"
"200945_s_at",-0.269175962777673,8.85800587506981,0,0.998942353783222,1,"200945_s_at"
"200964_at",-0.0459842884720256,9.08463491531724,0,0.998942432414968,1,"200964_at"
"53071_s_at",0.153690384244821,5.6386163857318,0,0.998948151674013,1,"53071_s_at"
"204519_s_at",0.205428299088604,9.5813128465855,0,0.998949751603951,1,"204519_s_at"
"203039_s_at",-0.195770444746485,6.64282548911183,0,0.998954210828586,1,"203039_s_at"
"212476_at",-0.154565111957167,6.69127029922405,0,0.998955697222157,1,"212476_at"
"212791_at",-0.253049166250648,9.01024374544303,0,0.998956020639108,1,"212791_at"
"214428_x_at",0.0916958166206037,9.72067931914857,0,0.998958725608901,1,"214428_x_at"
"221523_s_at",-0.200692134206655,7.16770465735333,0,0.998959300876157,1,"221523_s_at"
"206001_at",-0.144342586899574,7.88131838101393,0,0.998960338991796,1,"206001_at"
"213864_s_at",-0.181959580910663,9.35714380824263,0,0.998966182394615,1,"213864_s_at"
"208860_s_at",-0.142393663575114,7.45023032667116,0,0.998972679620192,1,"208860_s_at"
"202085_at",-0.0222420779592039,8.87401435530403,0,0.998974619386641,1,"202085_at"
"220532_s_at",-0.0976646067433409,6.95243763607481,0,0.998975439125287,1,"220532_s_at"
"221512_at",0.230393291337737,8.13249970173852,0,0.99897567775085,1,"221512_at"
"206656_s_at",-0.272459796083792,9.26920016143789,0,0.998976264268542,1,"206656_s_at"
"200748_s_at",-0.241441207875496,11.3979241370069,0,0.998976689843607,1,"200748_s_at"
"200667_at",-0.283393987584425,9.12111198471325,0,0.99897774689248,1,"200667_at"
"205262_at",-0.25678141817358,6.47348206319874,0,0.998980131753302,1,"205262_at"
"219236_at",-0.120333736752945,9.87495554682091,0,0.9989811073758,1,"219236_at"
"209115_at",-0.232157988761049,7.06588728887116,0,0.998981606903024,1,"209115_at"
"212897_at",0.354168922299252,8.46042179466024,0,0.998982120570334,1,"212897_at"
"200600_at",0.0911996547766574,8.44708417950077,0,0.998982270104872,1,"200600_at"
"212667_at",-0.0180660034031792,9.40886562995239,0,0.998991957032754,1,"212667_at"
"217783_s_at",-0.219487057286722,9.27303121546858,0,0.998993364157523,1,"217783_s_at"
"200692_s_at",-0.11302460711109,7.07843818739898,0,0.998993558540116,1,"200692_s_at"
"210759_s_at",-0.166907374422165,8.1916226727612,0,0.998994209115915,1,"210759_s_at"
"201589_at",0.14580029875895,6.67487613588531,0,0.998994695893091,1,"201589_at"
"201565_s_at",0.0506225175837436,8.44530825798311,0,0.998995598808233,1,"201565_s_at"
"211596_s_at",0.157992925259562,8.65957818045891,0,0.998997418025284,1,"211596_s_at"
"212573_at",-0.0609438434133036,7.99970820981866,0,0.998998100589298,1,"212573_at"
"217852_s_at",-0.298372805138191,9.78870609960689,0,0.998999179916169,1,"217852_s_at"
"206272_at",-0.224849596277452,7.60917006003807,0,0.998999643760103,1,"206272_at"
"215918_s_at",0.303771243366221,6.7733082508084,0,0.998999827657016,1,"215918_s_at"
"218976_at",-0.22762724586668,8.24285757890584,0,0.999002363458127,1,"218976_at"
"204185_x_at",-0.28548113779325,7.30082762368574,0,0.999005853388069,1,"204185_x_at"
"36553_at",-0.259586080516863,7.10355079116005,0,0.999006533285469,1,"36553_at"
"207543_s_at",-0.211145893181239,7.95589913507856,0,0.999007444492173,1,"207543_s_at"
"213278_at",-0.325333888304971,8.16941407938133,0,0.999007596082154,1,"213278_at"
"211275_s_at",-0.307881709889687,8.70901369472916,0,0.999012488027146,1,"211275_s_at"
"203243_s_at",0.127072635289815,7.04267120990838,0,0.999013989036558,1,"203243_s_at"
"216594_x_at",-0.314908688123867,7.58557598751669,0,0.999015436314531,1,"216594_x_at"
"210315_at",-0.209375013876197,5.00760961673286,0,0.999016327779001,1,"210315_at"
"200621_at",0.317187073335642,10.9237969402603,0,0.999017230212545,1,"200621_at"
"207030_s_at",-0.068378783043757,6.64944818636888,0,0.999018255639095,1,"207030_s_at"
"209240_at",-0.301450999555275,9.82254255599242,0,0.999019449597369,1,"209240_at"
"201531_at",-0.207648119549296,8.36154286531949,0,0.999019940184357,1,"201531_at"
"217077_s_at",-0.0961928310925817,8.42806488339383,0,0.999021217358782,1,"217077_s_at"
"214247_s_at",-0.200088413786739,10.7874847819442,0,0.999021246493333,1,"214247_s_at"
"205849_s_at",-0.198698153952746,9.41556478849052,0,0.999024231783191,1,"205849_s_at"
"201231_s_at",-0.113217138170153,10.3959741372659,0,0.999025933493127,1,"201231_s_at"
"219913_s_at",-0.292841847420061,6.65650000225816,0,0.999026122275547,1,"219913_s_at"
"209481_at",-0.173848981388119,8.33153639021088,0,0.999032502056886,1,"209481_at"
"57163_at",0.120912330499658,7.77783626715809,0,0.999033841700402,1,"57163_at"
"201111_at",-0.294934767088491,7.82663827601232,0,0.999036860575223,1,"201111_at"
"204045_at",-0.189824112740908,7.54166812328991,0,0.999040956065506,1,"204045_at"
"206624_at",-0.269454738504622,3.92764499779715,0,0.999041721304257,1,"206624_at"
"207703_at",-0.344003137025568,5.10080356895474,0,0.99904172468044,1,"207703_at"
"213154_s_at",-0.322062919028003,7.59864209545434,0,0.999041780838994,1,"213154_s_at"
"201194_at",-0.192610530925089,10.2780543476333,0,0.999042462631947,1,"201194_at"
"220770_s_at",-0.260909063234294,5.13855020007148,0,0.999043955149575,1,"220770_s_at"
"200084_at",-0.161102757366848,9.38850785387066,0,0.999044949688797,1,"200084_at"
"215604_x_at",0.267272618055641,7.35705687442059,0,0.999045333740755,1,"215604_x_at"
"212277_at",-0.270158509118662,7.57544770801449,0,0.999046140495849,1,"212277_at"
"212301_at",-0.136325340248794,7.10169686065779,0,0.999050177430784,1,"212301_at"
"204229_at",-0.210263170061415,10.5157896022979,0,0.999050947062376,1,"204229_at"
"209023_s_at",0.251147959541314,6.69335669088507,0,0.999052163400698,1,"209023_s_at"
"209699_x_at",-0.205151646723382,7.63773892387193,0,0.999052308123296,1,"209699_x_at"
"202346_at",-0.155751419067601,5.77608039996854,0,0.999054970026039,1,"202346_at"
"211676_s_at",0.0553056997646495,7.58521710493121,0,0.999057710821092,1,"211676_s_at"
"218813_s_at",-0.149312842980384,6.63555862280309,0,0.999059016785329,1,"218813_s_at"
"203992_s_at",0.235603076375563,5.93992315576414,0,0.999061568560295,1,"203992_s_at"
"215056_at",-0.317140070917681,8.55755917746039,0,0.999061904650534,1,"215056_at"
"220720_x_at",0.152544398778099,8.79841182854614,0,0.999063029093887,1,"220720_x_at"
"218108_at",-0.186562825945829,7.02539651932419,0,0.999063305205159,1,"218108_at"
"204122_at",0.19785227345722,7.29241803120479,0,0.999063658366774,1,"204122_at"
"209123_at",-0.0484470897445526,11.3983900012203,0,0.999065054791497,1,"209123_at"
"200072_s_at",-0.166064288791814,7.71460033704439,0,0.999066665603947,1,"200072_s_at"
"200823_x_at",-0.0521124120972907,9.11985875680757,0,0.999066770136061,1,"200823_x_at"
"211765_x_at",-0.183459183034268,11.5760197586263,0,0.999067660578728,1,"211765_x_at"
"209915_s_at",-0.249451985307028,7.33841428163935,0,0.999067770623449,1,"209915_s_at"
"212806_at",-0.136989334656092,5.50142063438719,0,0.999068217699473,1,"212806_at"
"200735_x_at",-0.203216622809849,10.7656009058081,0,0.999071617324083,1,"200735_x_at"
"200954_at",-0.205185117510227,9.61206360013065,0,0.999073908126619,1,"200954_at"
"213408_s_at",-0.228003749014434,9.88171238601971,0,0.999076431694173,1,"213408_s_at"
"209703_x_at",0.322378330381304,8.12313526872795,0,0.999076443159556,1,"209703_x_at"
"218725_at",-0.32735476287496,7.95278153433423,0,0.999076959338181,1,"218725_at"
"204858_s_at",-0.207005033621207,6.85804802164938,0,0.999077145677635,1,"204858_s_at"
"206174_s_at",-0.0567853847279141,7.13144596343908,0,0.99907829967467,1,"206174_s_at"
"204031_s_at",-0.068467114849982,9.48271130757353,0,0.999078477498823,1,"204031_s_at"
"201063_at",-0.157720805502243,7.10307846209848,0,0.999084455469994,1,"201063_at"
"211505_s_at",-0.0587728600678297,6.64498423893442,0,0.999085612302523,1,"211505_s_at"
"212978_at",-0.159705998957289,7.37297137578004,0,0.999086307905198,1,"212978_at"
"214794_at",-0.292644790566658,6.05242155993625,0,0.999086711520761,1,"214794_at"
"201503_at",-0.164942199493686,6.99317689091504,0,0.999087169862235,1,"201503_at"
"202127_at",-0.178946705920959,7.23086986711855,0,0.99908833603889,1,"202127_at"
"205801_s_at",0.161409057894282,6.5644892648779,0,0.9990889503413,1,"205801_s_at"
"212538_at",-0.250581800871025,8.8236593323643,0,0.99909031742187,1,"212538_at"
"208920_at",-0.0997851951118331,8.31066615380086,0,0.99909165780776,1,"208920_at"
"201757_at",-0.176148255407091,10.1906550573718,0,0.99909213457648,1,"201757_at"
"201204_s_at",0.167884041408061,7.91970130404182,0,0.99909379750962,1,"201204_s_at"
"202259_s_at",0.255892875195821,6.79143595960141,0,0.999095901411507,1,"202259_s_at"
"203647_s_at",-0.254956903626792,6.18589505019324,0,0.999096968893861,1,"203647_s_at"
"208517_x_at",-0.168950309099751,9.35928597218514,0,0.999102819958327,1,"208517_x_at"
"218507_at",0.00756399580752465,8.43258024198869,0,0.999105079877085,1,"218507_at"
"37566_at",-0.282352086356568,6.91020799451399,0,0.999105660648047,1,"37566_at"
"201385_at",-0.249140123440981,9.10788182602191,0,0.999107169349338,1,"201385_at"
"205697_at",0.0566158763631721,6.74791584210016,0,0.999109787342151,1,"205697_at"
"221796_at",-0.0460600053084921,10.8044882000785,0,0.999110478247241,1,"221796_at"
"204326_x_at",0.227496660544494,10.6530566551683,0,0.999110863451038,1,"204326_x_at"
"210788_s_at",-0.18346745492692,7.58414179736828,0,0.999111092540182,1,"210788_s_at"
"220131_at",-0.0977623987125646,7.85697048776185,0,0.999111637385937,1,"220131_at"
"204524_at",-0.189664656962362,6.75656245666018,0,0.999111992496792,1,"204524_at"
"205150_s_at",0.0878505663363924,8.24350196363721,0,0.999119335905697,1,"205150_s_at"
"207956_x_at",-0.310499525559649,7.60430941655842,0,0.999119463643155,1,"207956_x_at"
"220966_x_at",-0.302606672230031,8.43473532698538,0,0.999119553378093,1,"220966_x_at"
"203113_s_at",-0.0772810675070446,9.01517076146469,0,0.999121700836426,1,"203113_s_at"
"210679_x_at",0.131125292585089,8.216532256047,0,0.999125176877538,1,"210679_x_at"
"209362_at",-0.0956755854750844,6.66387379474007,0,0.999125887045296,1,"209362_at"
"217724_at",-0.164914955010529,8.82522067307448,0,0.999128548207897,1,"217724_at"
"219648_at",-0.170866253833593,5.06358094180072,0,0.99913209811191,1,"219648_at"
"213735_s_at",-0.192286343619493,10.6712541679496,0,0.999132570347476,1,"213735_s_at"
"208811_s_at",-0.131614157426799,6.40279917735564,0,0.99913537982365,1,"208811_s_at"
"200695_at",-0.0526956506600271,8.584765942727,0,0.9991373364703,1,"200695_at"
"204990_s_at",0.15453555912827,8.21784604748175,0,0.999140879889001,1,"204990_s_at"
"205923_at",-0.0764651927504421,8.59058183148383,0,0.999141581232271,1,"205923_at"
"201742_x_at",-0.082940506248816,8.21409597171514,0,0.999142284435245,1,"201742_x_at"
"222005_s_at",-0.142330398428005,8.83028122834905,0,0.999144086890827,1,"222005_s_at"
"221059_s_at",-0.24197845921649,7.13027495419894,0,0.999145067503825,1,"221059_s_at"
"200698_at",-0.0310388931368681,6.86621605906384,0,0.999146219753784,1,"200698_at"
"201824_at",-0.212087345679272,6.22997495402856,0,0.999147716009113,1,"201824_at"
"212233_at",-0.148449147331757,11.3042384817919,0,0.999149070504344,1,"212233_at"
"218693_at",0.255933078919193,6.72234345294601,0,0.999152779121202,1,"218693_at"
"212040_at",0.0927411857031837,6.7980144708609,0,0.999154627144726,1,"212040_at"
