"","logFC","AveExpr","t","P.Value","adj.P.Val","Gene"
"33767_at",-1.52371773863362,8.45272024697595,-1.11718345548575,0.136393508519493,1,"33767_at"
"202429_s_at",-1.55543547445597,10.3380932084023,-1.11438279326456,0.136987685087828,1,"202429_s_at"
"203680_at",-1.34453754819713,8.19649315729435,-1.09688104300325,0.14070799750482,1,"203680_at"
"205110_s_at",-1.54720341073149,8.9619895908652,-1.06426326482108,0.14786164569592,1,"205110_s_at"
"214762_at",-1.41030669456863,8.77439814840727,-1.04769222686902,0.151572547478138,1,"214762_at"
"213476_x_at",-1.467527691672,9.76373497228542,-1.04585790260781,0.151990961778978,1,"213476_x_at"
"210016_at",-1.42731696326542,9.33355805321531,-1.02997748489497,0.155625742754123,1,"210016_at"
"206552_s_at",-1.61974440757696,6.46075918323229,-1.00905931734286,0.160597578741885,1,"206552_s_at"
"202154_x_at",-1.38337192613084,9.56985416310531,-0.994425950111978,0.163983047384244,1,"202154_x_at"
"219368_at",-1.44687181451203,8.457813535636,-0.969125779936641,0.170118634845992,1,"219368_at"
"221728_x_at",2.19435475550653,8.78730903217481,0.973760047967654,0.176067944632905,1,"221728_x_at"
"203001_s_at",-1.46961197365966,9.45724037111909,-0.941496378862597,0.17699684130101,1,"203001_s_at"
"214321_at",-1.31978401714913,6.99035531760699,-0.900211972159588,0.187587045739425,1,"214321_at"
"209116_x_at",-1.52474843364497,8.93758125933869,-0.884469085819465,0.191830903436028,1,"209116_x_at"
"212428_at",-1.29751246439349,8.0103922157908,-0.849978726706976,0.201033308088253,1,"212428_at"
"213435_at",-1.29965963428591,7.46594375840366,-0.825086022840955,0.207916453631806,1,"213435_at"
"218404_at",-1.30057080625498,7.27671933158557,-0.822829308776838,0.208547631424597,1,"218404_at"
"202854_at",-1.35329463832577,8.16434046088336,-0.798516587504454,0.215426747229837,1,"202854_at"
"218888_s_at",-1.21654353590786,6.54583264593282,-0.797662854730489,0.215665912009653,1,"218888_s_at"
"213222_at",-1.25630994569478,9.64435573984329,-0.791845186369433,0.217332382276783,1,"213222_at"
"219196_at",-1.29576187297095,5.27490835690609,-0.779769460006133,0.220816769153133,1,"219196_at"
"200978_at",-1.40284347082499,9.8948715168706,-0.779028513949507,0.221062520673938,1,"200978_at"
"204471_at",-1.36116435549783,8.40627205680328,-0.7715397578642,0.223219840658775,1,"204471_at"
"221760_at",-1.26936821346623,6.9443820924468,-0.766337525163418,0.224730672951104,1,"221760_at"
"208977_x_at",-1.25118797877702,10.0201992625068,-0.723687733546524,0.237430335426523,1,"208977_x_at"
"202228_s_at",-1.29791022571289,10.5894390031588,-0.712366813594763,0.240872357919536,1,"202228_s_at"
"202033_s_at",-1.1890214304022,8.08138851249447,-0.705747618568467,0.242893536292635,1,"202033_s_at"
"214432_at",-1.41723619257698,7.87182266041435,-0.70298499706252,0.243897327895914,1,"214432_at"
"214218_s_at",1.72259963505726,7.61434123326463,0.718802007327307,0.244440448938058,1,"214218_s_at"
"204869_at",-1.2495868307681,8.37159622483632,-0.700213854594497,0.244593366234259,1,"204869_at"
"210078_s_at",-1.26900276081929,7.1373307897578,-0.672106046171246,0.253330395211497,1,"210078_s_at"
"210383_at",-1.22707128118619,6.65975334750735,-0.666847930686924,0.254981889265747,1,"210383_at"
"213921_at",-1.32260300460523,6.81159982247244,-0.666659461025531,0.255061573004704,1,"213921_at"
"202508_s_at",-1.26951809007967,11.1914263813551,-0.665598335587584,0.255377574745674,1,"202508_s_at"
"208321_s_at",-1.22207030424663,7.99439915600807,-0.655998173076817,0.258411595224075,1,"208321_s_at"
"211696_x_at",-1.31463549769362,9.65757781740128,-0.634367605806883,0.265353111997039,1,"211696_x_at"
"210181_s_at",-1.25636458301549,6.60949649028212,-0.628512742595266,0.267213637694635,1,"210181_s_at"
"AFFX-HSAC07/X00351_M_at",-1.32336934556137,10.8590372989902,-0.624790701384801,0.268463820725648,1,"AFFX-HSAC07/X00351_M_at"
"213967_at",-1.17927403717515,8.41764303315385,-0.602912304400486,0.275547929948753,1,"213967_at"
"208892_s_at",-1.18723607697347,6.69274944430278,-0.60070822384272,0.27627195891592,1,"208892_s_at"
"209159_s_at",-1.19516913778924,10.1036002388689,-0.583583495509136,0.281930456821581,1,"209159_s_at"
"201577_at",-1.23254030318933,8.46215218325766,-0.58280652427378,0.282190592218468,1,"201577_at"
"212554_at",-1.21793954319916,9.0525585082052,-0.575662112915758,0.284568457287199,1,"212554_at"
"212956_at",-1.23338723877306,7.85729083359867,-0.573296778478671,0.285360208911124,1,"212956_at"
"209829_at",-1.14109532358538,6.69223288518029,-0.569954690298367,0.286475126454895,1,"209829_at"
"204072_s_at",-1.15141152348291,7.60609771646517,-0.558836828566784,0.290209476086171,1,"204072_s_at"
"221496_s_at",1.18702237359174,7.50109032603412,0.558178272642496,0.290431583637944,1,"221496_s_at"
"212223_at",-1.17556805510394,9.37357232691379,-0.557270689546151,0.290737495437182,1,"212223_at"
"213664_at",-1.19239926459497,7.49683573640921,-0.54425833069067,0.295142618799111,1,"213664_at"
"202242_at",-1.18678146743902,9.86029892894812,-0.544211013146843,0.295158546154255,1,"202242_at"
"202203_s_at",-1.18685869852828,7.86159820719122,-0.538551026055267,0.297084626125135,1,"202203_s_at"
"212149_at",-1.15383411008188,9.97738675550194,-0.524084064839322,0.302034529736921,1,"212149_at"
"204141_at",-1.19869771913289,11.0830832662597,-0.524025072171071,0.302056000318983,1,"204141_at"
"213927_at",-1.13778744340352,6.90147812231045,-0.514328427398272,0.30539444391646,1,"213927_at"
"201020_at",-1.24254268220372,8.70159069821972,-0.496265910373988,0.311697957719401,1,"201020_at"
"219619_at",-1.17008036166428,9.40976539598282,-0.489284429819915,0.314098872560677,1,"219619_at"
"208703_s_at",-1.20970221471202,8.42937740241373,-0.488593705711408,0.314347807773569,1,"208703_s_at"
"215716_s_at",-1.17284070355741,7.49369391771828,-0.488347013041453,0.314426953465705,1,"215716_s_at"
"203498_at",-1.15787352737444,8.65732466177572,-0.484833358875645,0.315657251921432,1,"203498_at"
"213262_at",-1.13409635280693,7.50008388829403,-0.48398621105445,0.315954169889022,1,"213262_at"
"209990_s_at",-1.17817816222589,9.57519339459636,-0.48344749775817,0.316144010988618,1,"209990_s_at"
"212990_at",-1.19946679588953,8.06347987846645,-0.480971415791084,0.317017181474537,1,"212990_at"
"209598_at",-1.22543591929506,9.72927705302994,-0.479610139156945,0.317515118957627,1,"209598_at"
"200650_s_at",-1.15246781990914,10.1271116684993,-0.477835497432336,0.318114597520356,1,"200650_s_at"
"205978_at",-1.1660424611621,4.93996752788903,-0.472438295028585,0.320016011088427,1,"205978_at"
"212361_s_at",-1.16798367239861,9.92514197220751,-0.465049403683296,0.322626920645111,1,"212361_s_at"
"206976_s_at",-1.23792701527246,9.84361770456814,-0.46345144896807,0.323262541561683,1,"206976_s_at"
"205280_at",-1.21399631024653,6.21855013001473,-0.452216866993901,0.327210886667704,1,"205280_at"
"204953_at",-1.19940135119874,8.76714491505538,-0.449908134259867,0.32801758824647,1,"204953_at"
"205278_at",-1.19756030978023,8.42384712411883,-0.44374053427347,0.330220299981393,1,"205278_at"
"219825_at",-1.14158014501869,6.41193654427088,-0.442833225566034,0.330530874799474,1,"219825_at"
"209897_s_at",-1.10510378175924,7.10279431709402,-0.431936064014174,0.334437526696116,1,"209897_s_at"
"AFFX-HSAC07/X00351_5_at",-1.23765673437182,9.84573109498584,-0.426668436607428,0.336514769214345,1,"AFFX-HSAC07/X00351_5_at"
"211597_s_at",-1.15811958843657,8.79437051835153,-0.425342193375669,0.336811918318661,1,"211597_s_at"
"203881_s_at",-1.13752278703741,7.4082201975403,-0.411515585308174,0.341809394221561,1,"203881_s_at"
"217232_x_at",-1.19921327037342,9.51826085082697,-0.407413111189356,0.343345787823222,1,"217232_x_at"
"205825_at",-1.17673208797339,6.05265044525788,-0.405351827487,0.344058792148207,1,"205825_at"
"218477_at",-1.1260905395243,8.71375432837302,-0.391459502720737,0.349111625677069,1,"218477_at"
"221086_s_at",-1.11393022576777,7.49070661129296,-0.389769132453698,0.34972971335186,1,"221086_s_at"
"214359_s_at",-1.21976542718223,8.62331415980688,-0.385710372710172,0.351469537727899,1,"214359_s_at"
"213745_at",-1.13004906449791,5.20065811628057,-0.377229174453507,0.354329155003513,1,"213745_at"
"214956_at",-1.13667015674646,7.7637046252792,-0.376867771928876,0.354462554262158,1,"214956_at"
"205000_at",-1.3069308269234,5.0441604881829,-0.383731501980491,0.355538604745854,1,"205000_at"
"201792_at",1.11691021617921,6.55816819139819,0.373782653240518,0.355596786482906,1,"201792_at"
"202395_at",-1.16189910049451,9.73650290101699,-0.371362452814555,0.356501161880524,1,"202395_at"
"202746_at",-1.10789027693848,8.76643368412056,-0.35592440353712,0.362193411782327,1,"202746_at"
"210432_s_at",-1.11155449461075,7.94855622299156,-0.354383558495096,0.362764687499645,1,"210432_s_at"
"203159_at",-1.13877340432797,10.0631887809195,-0.352401515658786,0.363503293759294,1,"203159_at"
"206089_at",-1.10303416407456,6.43295929855054,-0.348163145585872,0.365073929401062,1,"206089_at"
"209249_s_at",-1.14411313510299,8.71672652132096,-0.348122643433873,0.36509595871946,1,"209249_s_at"
"212930_at",-1.11434076215783,8.7814328286508,-0.347224119854998,0.365423171826894,1,"212930_at"
"200640_at",-1.1197332336956,9.82917450662731,-0.342784122113488,0.367075571910204,1,"200640_at"
"205029_s_at",-1.14155923564703,6.54366037765885,-0.339648034816664,0.368251311461466,1,"205029_s_at"
"206456_at",-1.18845898492371,7.49093465484698,-0.337871545739479,0.369141238111811,1,"206456_at"
"208652_at",-1.11390978587547,8.72237284766315,-0.334085456665787,0.370319490012082,1,"208652_at"
"202376_at",1.19859454886242,10.0388656389778,0.332929834635583,0.371199750407021,1,"202376_at"
"204722_at",-1.12615692262058,10.0067619307267,-0.331673926779813,0.371222382709811,1,"204722_at"
"201909_at",-1.23515787936768,6.63605691649255,-0.335419525985481,0.371489878566488,1,"201909_at"
"212976_at",-1.12549335398992,5.81985661047384,-0.326388535730766,0.373200325219733,1,"212976_at"
"209755_at",-1.12378548633597,8.33786090463862,-0.320314349016511,0.375477566558863,1,"209755_at"
"206850_at",-1.09450015182393,8.36207146578818,-0.317500977670317,0.376530918711077,1,"206850_at"
"201304_at",-1.13497662136052,8.28301443343645,-0.316665787172996,0.376855956864008,1,"201304_at"
"214111_at",-1.1328975270222,9.0075709743819,-0.307053659007853,0.380475664177709,1,"214111_at"
"212038_s_at",-1.13075139865344,8.05802447175417,-0.304702065998855,0.381360763505168,1,"212038_s_at"
"202457_s_at",-1.0791329188621,10.4936014688333,-0.304144174542579,0.381558358937564,1,"202457_s_at"
"214120_at",-1.08106132895485,7.88401077080801,-0.301874956517221,0.38241460944225,1,"214120_at"
"205549_at",-1.11520379413962,8.62879709474506,-0.299813932779012,0.383195613929846,1,"205549_at"
"215143_at",-1.09585252597192,6.60853540986669,-0.298375999952336,0.3837362158762,1,"215143_at"
"214874_at",-1.074880758468,7.95206851259506,-0.296978922898054,0.384264087134938,1,"214874_at"
"200648_s_at",-1.14162926977672,8.4363409073594,-0.29621553622783,0.384603114141154,1,"200648_s_at"
"200883_at",-1.1198006001231,6.48268658094055,-0.287425541460689,0.38788996055621,1,"200883_at"
"212063_at",1.1768321683784,8.57235699812374,0.288194174778618,0.388239516800935,1,"212063_at"
"221504_s_at",-1.09924307797224,8.94678503245939,-0.264330724232865,0.396668048393038,1,"221504_s_at"
"202670_at",-1.11246626238322,9.08302282969977,-0.253921884389833,0.40066596497008,1,"202670_at"
"211071_s_at",-1.08551834777587,10.5644002991318,-0.249714868491706,0.402255054685414,1,"211071_s_at"
"201341_at",-1.08966518587723,10.7590891563656,-0.242881435800547,0.404876512433727,1,"201341_at"
"212624_s_at",-1.0843637041586,11.4552983143982,-0.240422976334522,0.405819300933325,1,"212624_s_at"
"216834_at",1.17459624761137,7.27923697516643,0.245567915514927,0.406167978246808,1,"216834_at"
"207014_at",-1.09767429556042,6.03858619351114,-0.236711615208788,0.407253493923518,1,"207014_at"
"AFFX-HUMGAPDH/M33197_5_at",-1.11926998690952,10.584516399386,-0.233726769778308,0.408517048410832,1,"AFFX-HUMGAPDH/M33197_5_at"
"205328_at",-1.06126944461834,7.79153407410505,-0.220137599134265,0.413627234079613,1,"205328_at"
"204507_s_at",-1.06988740630541,4.87165146533888,-0.208924204318406,0.417959839939903,1,"204507_s_at"
"208743_s_at",-1.10262435343898,7.74078104988967,-0.204656119300997,0.419723082322903,1,"208743_s_at"
"203889_at",-1.07820655069959,9.78595644925328,-0.203521287338644,0.420054251737755,1,"203889_at"
"203029_s_at",-1.05097630256767,9.14279323098277,-0.199264161669859,0.421699940498957,1,"203029_s_at"
"201444_s_at",-1.10105922568456,7.08640716580352,-0.196649032278552,0.422863397260952,1,"201444_s_at"
"202169_s_at",-1.08079388580457,9.12355626249699,-0.194998219200075,0.423365092041779,1,"202169_s_at"
"203998_s_at",-1.10344080322762,5.39389099263235,-0.192394411280087,0.424607224179876,1,"203998_s_at"
"205399_at",-1.0826302351478,8.9028320492681,-0.190656199814283,0.42505949413609,1,"205399_at"
"203710_at",-1.05123624017454,7.94182294910938,-0.189879190497589,0.425341070235051,1,"203710_at"
"204675_at",-1.06818298225967,6.71783534651813,-0.187636497014849,0.426213824922879,1,"204675_at"
"208857_s_at",-1.0857924622202,7.76379865322642,-0.184211631407788,0.427593688158267,1,"208857_s_at"
"219643_at",-1.0426896197064,6.34005190578606,-0.182010715245652,0.428399003805103,1,"219643_at"
"204557_s_at",-1.04724606024125,6.19968962162233,-0.180573110681516,0.428958201766234,1,"204557_s_at"
"221493_at",-1.06138356288903,9.21430095542303,-0.178096474771093,0.429922633446113,1,"221493_at"
"219308_s_at",-1.05298128657008,10.0578030265245,-0.17638425208767,0.430588481508452,1,"219308_s_at"
"205030_at",-1.04938533825668,9.25295246861874,-0.174325052329513,0.4313902906202,1,"205030_at"
"205728_at",-1.05067634084801,5.87672623323744,-0.172931004658098,0.431933324328355,1,"205728_at"
"217202_s_at",-1.08033107155692,8.25700845168091,-0.166427940408962,0.434549014055175,1,"217202_s_at"
"211714_x_at",-1.05265887730655,9.63202442059737,-0.160935969438699,0.436611413163587,1,"211714_x_at"
"218259_at",-1.04253682975791,9.73452005717378,-0.160105469881562,0.436935325705828,1,"218259_at"
"213366_x_at",-1.05305479445924,9.19501614007677,-0.156375962494807,0.438392481742606,1,"213366_x_at"
"218868_at",-1.05905568540441,6.99991251673555,-0.154990431583449,0.438936940037064,1,"218868_at"
"213308_at",-1.03613311088256,7.61108135979829,-0.152009490401927,0.44009831985899,1,"213308_at"
"212820_at",-1.06007195606646,7.59129947425016,-0.150141971985788,0.44083615391912,1,"212820_at"
"220131_at",-1.03954889143283,7.85697048776185,-0.147861963084405,0.441720286834279,1,"220131_at"
"211755_s_at",-1.05498855419057,9.34676888795391,-0.143855904467805,0.443291911468228,1,"211755_s_at"
"201595_s_at",-1.05445509355521,7.88425621217535,-0.143191437088534,0.443551728659886,1,"201595_s_at"
"212667_at",1.05009800443263,9.40886562995239,0.142455822717796,0.443837099149852,1,"212667_at"
"208891_at",-1.03986487723977,7.39422056745153,-0.138230743252856,0.445490678293644,1,"208891_at"
"204749_at",-1.06148225837275,8.54964109032348,-0.137153878416069,0.445948580097657,1,"204749_at"
"204793_at",-1.0471781937525,8.98226757379817,-0.134579551372057,0.446922450476854,1,"204793_at"
"207507_s_at",-1.05795149326631,8.79053378385458,-0.133241877918406,0.447470512446321,1,"207507_s_at"
"204035_at",-1.05632409441498,7.54505192687405,-0.120078672896396,0.45267630542457,1,"204035_at"
"214896_at",-1.04343446184959,7.51232634881131,-0.119811045678244,0.452717532848193,1,"214896_at"
"211936_at",-1.0510060469373,8.67045718951074,-0.117578336120089,0.45361759562973,1,"211936_at"
"202917_s_at",-1.05882494394696,6.17583061420848,-0.116822673496061,0.454038816157504,1,"202917_s_at"
"205827_at",-1.04857238855341,8.25802291291874,-0.106243915157452,0.458098039147392,1,"205827_at"
"209026_x_at",-1.03415748299188,9.29795654099193,-0.103074868463592,0.459295054106165,1,"209026_x_at"
"220979_s_at",-1.0433074347405,7.67344603709277,-0.102356251186229,0.459596178934419,1,"220979_s_at"
"204762_s_at",-1.03361422813941,7.77338727421613,-0.101363177012862,0.459968619708525,1,"204762_s_at"
"211737_x_at",-1.01953469268859,9.00745910312056,-0.101325800235411,0.459982848105741,1,"211737_x_at"
"218332_at",-1.03400364954462,11.0959367786821,-0.100984321875913,0.460117857415126,1,"218332_at"
"203413_at",-1.04509036357354,9.89949590490673,-0.0939821732678853,0.462966232031864,1,"203413_at"
"201123_s_at",-1.04430761639694,6.95059782410109,-0.0931373355819324,0.4632904830106,1,"201123_s_at"
"203817_at",-1.03017260068118,8.89704861421289,-0.0901614537755466,0.464379528799797,1,"203817_at"
"215440_s_at",-1.02818391106054,8.90363898203691,-0.0727847717272271,0.471236074652751,1,"215440_s_at"
"213089_at",1.02444342539637,8.2597936551073,0.0648731395678773,0.47435663883871,1,"213089_at"
"212751_at",-1.02023855030803,7.78110902345171,-0.0604836792671443,0.476086304086381,1,"212751_at"
"219525_at",1.01876975735205,7.02254727380635,0.0585366287951927,0.476854893595945,1,"219525_at"
"212094_at",-1.0163107482395,9.11856698617484,-0.0541039864604416,0.47860552210315,1,"212094_at"
"205856_at",1.01989930743596,7.20880259236596,0.0531174182916448,0.478999006778474,1,"205856_at"
"205480_s_at",-1.01470783577489,9.25183120103855,-0.051945531693361,0.479458169061934,1,"205480_s_at"
"209470_s_at",-1.01584188887026,10.4776589210397,-0.0502060071722002,0.480145660438588,1,"209470_s_at"
"208841_s_at",-1.01760901214042,8.64709695214454,-0.0454788722111991,0.48201983881767,1,"208841_s_at"
"200729_s_at",-1.01586600556732,6.96299456848197,-0.0413161069675462,0.483664504883697,1,"200729_s_at"
"206935_at",-1.02914604066233,7.64811853759708,-0.0438096926675774,0.485047741405115,1,"206935_at"
"206515_at",1.01045016522343,5.40623451671512,0.0340124618287098,0.486546353967929,1,"206515_at"
"218002_s_at",-1.01280154624163,7.57491318100098,-0.0298822366621926,0.488206627896617,1,"218002_s_at"
"204165_at",-1.00931771495681,9.86868887711011,-0.0270638051469543,0.489295094660542,1,"204165_at"
"219167_at",1.00547096165105,7.9033590227555,0.0193961792359641,0.492326745426106,1,"219167_at"
"202599_s_at",-1.00466767438027,7.77116803765318,-0.0180871779283969,0.49284450946399,1,"202599_s_at"
"202336_s_at",-1.00406477272828,9.54180031898529,-0.0126959933253864,0.494977512566161,1,"202336_s_at"
"217414_x_at",-1.00455491350666,9.62763696262239,-0.0099608705833642,0.496125061941884,1,"217414_x_at"
"221727_at",-0.999618178481846,8.20028867626236,0,0.500387100808801,1,"221727_at"
"204018_x_at",-0.999300824166591,10.3900762214719,0,0.500673556314994,1,"204018_x_at"
"211762_s_at",-0.998394682192539,7.12910872319916,0,0.502021504858044,1,"211762_s_at"
"212217_at",-0.997534282084233,8.05840034820358,0,0.502224510691227,1,"212217_at"
"202930_s_at",-0.996139443814271,6.85711799076256,0,0.503801389987887,1,"202930_s_at"
"217717_s_at",-0.995529272260906,8.13467799047032,0,0.504459100823688,1,"217717_s_at"
"208898_at",-0.99560961757177,8.99975624801158,0,0.505457662598088,1,"208898_at"
"211745_x_at",-0.990518017264405,10.3770866549998,0,0.508273358110033,1,"211745_x_at"
"219572_at",-0.993941775978366,7.38731254123989,0,0.50871040271792,1,"219572_at"
"200738_s_at",-0.991421505976049,8.96937299897019,0,0.508858899220162,1,"200738_s_at"
"214279_s_at",-0.9847109943753,9.32323073623778,0,0.511344990083501,1,"214279_s_at"
"213219_at",-0.990417323482805,6.96451913440549,0,0.511537288777929,1,"213219_at"
"220116_at",-0.987162527985924,7.82078544665801,0,0.515077893358208,1,"220116_at"
"201889_at",-0.980999307299503,8.01724903337517,0,0.519113796186018,1,"201889_at"
"201387_s_at",-0.980081526376862,10.2036065724493,0,0.519213344574756,1,"201387_s_at"
"209064_x_at",-0.985435570168913,8.4860690404291,0,0.521697623233091,1,"209064_x_at"
"203510_at",-0.979979091124587,6.27856020492582,0,0.523509834221147,1,"203510_at"
"212928_at",-0.982416368763559,9.82898904734863,0,0.52356270822684,1,"212928_at"
"214217_at",-0.983895735961704,8.24247694191547,0,0.524020584768572,1,"214217_at"
"221801_x_at",-0.975252171572904,6.58266247164523,0,0.526368857166258,1,"221801_x_at"
"202591_s_at",-0.96573172044616,7.10877614089134,0,0.534929407168015,1,"202591_s_at"
"207768_at",-0.959057649328031,6.50380364348532,0,0.536109542031307,1,"207768_at"
"209685_s_at",-0.979653722066759,10.1903796950169,0,0.536149038914031,1,"209685_s_at"
"202166_s_at",-0.961999127557286,5.73055920139266,0,0.540388388145144,1,"202166_s_at"
"205373_at",-0.963614784967901,8.32222623377076,0,0.540778020295941,1,"205373_at"
"204723_at",-0.96173965085195,9.39821739208984,0,0.542180601043038,1,"204723_at"
"200605_s_at",-0.952736814259527,8.72538482979473,0,0.542212741304738,1,"200605_s_at"
"208320_at",-0.963709484985131,8.82607633303737,0,0.542809116958492,1,"208320_at"
"217800_s_at",-0.954203166150963,8.99154995571601,0,0.543233313241597,1,"217800_s_at"
"218197_s_at",-0.963189980663004,5.30476866632177,0,0.545061692612879,1,"218197_s_at"
"201082_s_at",-0.949385636546126,8.15984644206215,0,0.546515536689498,1,"201082_s_at"
"205711_x_at",-0.960108628401629,8.9108311472649,0,0.547880962427032,1,"205711_x_at"
"213705_at",0.959339947620464,6.6598928646964,0,0.54986225014132,1,"213705_at"
"200703_at",-0.948756453288384,11.0770051311393,0,0.551862643264427,1,"200703_at"
"213744_at",-0.962799987395774,7.06619887013823,0,0.552759598052735,1,"213744_at"
"200751_s_at",-0.928121210199853,6.2833817916038,0,0.554154774668073,1,"200751_s_at"
"206042_x_at",-0.940315485171994,7.83924791131724,0,0.554216490006677,1,"206042_x_at"
"203607_at",-0.953957246535259,9.92472066119204,0,0.554341639175987,1,"203607_at"
"209583_s_at",-0.961974579965173,8.41787419527409,0,0.555187865085533,1,"209583_s_at"
"221449_s_at",-0.942322366519762,8.07241062810729,0,0.556506504211851,1,"221449_s_at"
"201502_s_at",0.955285931864278,9.7571668703876,0,0.55654678285938,1,"201502_s_at"
"36711_at",0.911321220848643,7.43025850590777,0,0.558517888781717,1,"36711_at"
"206731_at",-0.933856365789382,7.1857476561006,0,0.558819645331649,1,"206731_at"
"209372_x_at",-0.937708774324269,7.17004283031019,0,0.561303960433337,1,"209372_x_at"
"205632_s_at",-0.952491435797301,7.14962773744196,0,0.561500204037768,1,"205632_s_at"
"211699_x_at",-0.92930028109344,9.53586258066879,0,0.563760391682478,1,"211699_x_at"
"217028_at",0.909277290329759,6.16963607787926,0,0.565302459258637,1,"217028_at"
"209458_x_at",-0.922049573481644,10.3738075574469,0,0.565434460356842,1,"209458_x_at"
"205638_at",-0.950507779507481,8.23215950859632,0,0.56659933798048,1,"205638_at"
"215306_at",0.964075323509583,5.97885646936401,0,0.567890214619345,1,"215306_at"
"201132_at",-0.929061924294724,7.67401603362105,0,0.567921955496209,1,"201132_at"
"200728_at",-0.947778007494803,7.95936631072757,0,0.56815043356278,1,"200728_at"
"202832_at",-0.94527640530045,8.04118572531596,0,0.568879845937059,1,"202832_at"
"214157_at",-0.948806839461852,7.37836288373463,0,0.569834521186605,1,"214157_at"
"203333_at",-0.931252964698364,7.66825902466232,0,0.569881549742971,1,"203333_at"
"206051_at",-0.942536098587061,8.82427637610042,0,0.570172339745606,1,"206051_at"
"202260_s_at",-0.939786547857647,10.5122740159992,0,0.570993763543245,1,"202260_s_at"
"201443_s_at",-0.926476876785332,9.01569902871297,0,0.57153598958055,1,"201443_s_at"
"214356_s_at",-0.951264966231097,7.7802619271357,0,0.571595090383504,1,"214356_s_at"
"212215_at",-0.941679112299427,10.0470528801614,0,0.571678809125143,1,"212215_at"
"205635_at",-0.956015167663851,8.37024122915208,0,0.572888511083511,1,"205635_at"
"204753_s_at",-0.929646274557384,6.66097977000834,0,0.574571926666227,1,"204753_s_at"
"202754_at",-0.95847382803249,8.93227656037658,0,0.575324101560402,1,"202754_at"
"220122_at",-0.895817808518152,7.45037066388935,0,0.575428741588457,1,"220122_at"
"213400_s_at",0.962251115343694,8.17308059552455,0,0.575478342860091,1,"213400_s_at"
"218432_at",-0.93941368565362,6.97917264417714,0,0.575585905263132,1,"218432_at"
"210425_x_at",-0.943703837338147,8.04243417969747,0,0.577385487306383,1,"210425_x_at"
"213486_at",-0.932315509179412,8.68399587342889,0,0.578674687134348,1,"213486_at"
