"","logFC","AveExpr","t","P.Value","adj.P.Val","Gene"
"212589_at",-0.14910065426923,6.82827168052879,0,0.999996921851321,1,"212589_at"
"218152_at",0.0252157763241039,6.95230339650885,0,0.999996924010996,1,"218152_at"
"212498_at",0.0372764556908969,10.2338696395078,0,0.999996936957935,1,"212498_at"
"207056_s_at",-0.0279826381949277,5.57824201705962,0,0.999996944443569,1,"207056_s_at"
"214110_s_at",-0.191364927307459,8.20075956310383,0,0.999996944498699,1,"214110_s_at"
"201865_x_at",0.0904455664213906,8.3402629813579,0,0.999996945559133,1,"201865_x_at"
"221816_s_at",0.258872074336379,8.74615565075882,0,0.999996947702386,1,"221816_s_at"
"207283_at",0.329439204927321,7.31499523811876,0,0.999996949802007,1,"207283_at"
"201391_at",-0.303341177778082,8.43939481553466,0,0.999996959383805,1,"201391_at"
"201803_at",-0.157327827712355,7.92460300208177,0,0.999996969871745,1,"201803_at"
"218107_at",-0.174923405158568,8.23133763463744,0,0.99999697071124,1,"218107_at"
"212264_s_at",0.0987223163554969,6.37682013500404,0,0.999996975421537,1,"212264_s_at"
"215545_at",0.168288309768145,7.42859341022347,0,0.999996981373829,1,"215545_at"
"211988_at",0.13527103610758,8.1917715245475,0,0.999996983301011,1,"211988_at"
"207941_s_at",0.189060179588388,9.31482048327621,0,0.999996985630626,1,"207941_s_at"
"211342_x_at",0.341833774155707,7.33990701287252,0,0.999996986867608,1,"211342_x_at"
"212130_x_at",-0.0394332136558919,10.8922733739469,0,0.999996987456741,1,"212130_x_at"
"205265_s_at",-0.182164739544445,7.09357984220918,0,0.999996989075536,1,"205265_s_at"
"217585_at",0.142756887632914,5.80807832268447,0,0.999996990564452,1,"217585_at"
"201670_s_at",0.0297234767450867,9.10781319431764,0,0.999996997693066,1,"201670_s_at"
"217745_s_at",0.0812771346545613,7.6192594895597,0,0.999996999745292,1,"217745_s_at"
"215314_at",0.220246582786784,6.99615308262028,0,0.999997005544372,1,"215314_at"
"203288_at",0.0926586385919634,6.28235430119983,0,0.999997024475816,1,"203288_at"
"200949_x_at",0.0907110777111786,10.7764050673409,0,0.999997032397366,1,"200949_x_at"
"210736_x_at",0.18149786752175,7.30194137261823,0,0.999997036358341,1,"210736_x_at"
"222197_s_at",0.284889431560754,6.27727502319008,0,0.999997049460839,1,"222197_s_at"
"200889_s_at",-0.211422479053498,5.42299957211389,0,0.999997061797554,1,"200889_s_at"
"200658_s_at",-0.0456703009535957,5.11610140951041,0,0.999997072839319,1,"200658_s_at"
"212539_at",0.192398014976479,8.23471405930468,0,0.999997073022217,1,"212539_at"
"203943_at",0.155032778233393,8.07485942792762,0,0.999997080670235,1,"203943_at"
"212732_at",-0.0363880555046716,7.94438522102615,0,0.99999709376503,1,"212732_at"
"212255_s_at",0.206958598829011,7.79874209549803,0,0.999997094685628,1,"212255_s_at"
"220363_s_at",0.0181468437484744,6.53101190955075,0,0.999997098299903,1,"220363_s_at"
"209188_x_at",-0.178272003143964,6.10782078382147,0,0.999997107111895,1,"209188_x_at"
"202051_s_at",-0.221829242478869,8.17181094916361,0,0.999997108853591,1,"202051_s_at"
"210129_s_at",0.272511630356171,6.51358093685623,0,0.999997110118702,1,"210129_s_at"
"207196_s_at",0.321699410437485,7.4235614300224,0,0.999997117369675,1,"207196_s_at"
"218140_x_at",-0.200218180510064,7.90463125313217,0,0.9999971257041,1,"218140_x_at"
"204513_s_at",-0.115063784782222,9.14514519642184,0,0.999997129896977,1,"204513_s_at"
"211912_at",0.26044729404639,5.19472172198837,0,0.999997130621226,1,"211912_at"
"211622_s_at",-0.251387551860406,8.83761000151689,0,0.999997133277995,1,"211622_s_at"
"218514_at",-0.257121646042489,6.9594259612249,0,0.999997135874611,1,"218514_at"
"203262_s_at",0.182235486933858,8.05870374661429,0,0.999997141088823,1,"203262_s_at"
"219065_s_at",-0.194070071482881,6.95896426299048,0,0.999997141824543,1,"219065_s_at"
"212609_s_at",0.0581670513994688,8.22292189586981,0,0.999997142718419,1,"212609_s_at"
"214316_x_at",0.215798097410486,6.43329372099568,0,0.999997143620293,1,"214316_x_at"
"211130_x_at",0.215522961559838,5.61034215171416,0,0.999997145995757,1,"211130_x_at"
"221749_at",0.1588406239497,8.5907371734318,0,0.999997158749961,1,"221749_at"
"208024_s_at",0.393754034008523,8.00984181859226,0,0.999997159446594,1,"208024_s_at"
"214012_at",0.18389511245512,3.82280806091823,0,0.999997168799721,1,"214012_at"
"213688_at",0.0280071444698926,7.97523915382204,0,0.999997173730015,1,"213688_at"
"213600_at",-0.138327703583267,6.8712262224513,0,0.999997177829441,1,"213600_at"
"215070_x_at",0.231949978577418,5.4254052767171,0,0.999997192192754,1,"215070_x_at"
"201135_at",-0.17377480949302,8.80071041067439,0,0.999997198125046,1,"201135_at"
"203230_at",-0.0611364611356429,8.67134529656235,0,0.999997199457755,1,"203230_at"
"213361_at",-0.153339725655855,6.41902925358107,0,0.999997203335683,1,"213361_at"
"200755_s_at",-0.0680125267491043,7.04358500337496,0,0.999997208363184,1,"200755_s_at"
"219030_at",-0.255481416007766,5.60319457167223,0,0.999997208364445,1,"219030_at"
"212268_at",-0.137549956690754,5.87581757713883,0,0.999997211465836,1,"212268_at"
"209982_s_at",0.104696911433821,7.68308564019866,0,0.999997216084313,1,"209982_s_at"
"216496_s_at",0.176033389501713,4.32876675193949,0,0.999997232145879,1,"216496_s_at"
"204530_s_at",0.0456612592969767,4.07230522990783,0,0.999997233489264,1,"204530_s_at"
"203695_s_at",0.258509961575282,8.2378762576977,0,0.999997234930087,1,"203695_s_at"
"219877_at",-0.053019187003386,6.88445926501982,0,0.999997234945364,1,"219877_at"
"221863_at",0.105004660980244,7.30082850271262,0,0.99999724255372,1,"221863_at"
"202393_s_at",0.261306074673013,5.24757275871097,0,0.99999724626305,1,"202393_s_at"
"202956_at",-0.139331172031796,6.96484003735386,0,0.999997255390894,1,"202956_at"
"202802_at",-0.102854675747544,6.78211755685646,0,0.99999726091576,1,"202802_at"
"201240_s_at",0.137510842386803,9.97138523688724,0,0.999997262266188,1,"201240_s_at"
"208549_x_at",0.200988432006099,8.56640362633592,0,0.999997265070834,1,"208549_x_at"
"219045_at",0.180025384611477,6.47989395741294,0,0.999997265758505,1,"219045_at"
"219761_at",-0.0239073928927604,6.2343198364361,0,0.999997267049732,1,"219761_at"
"215861_at",0.192050912104716,5.33340136623122,0,0.999997269124187,1,"215861_at"
"209253_at",0.285959745435328,8.87645842662573,0,0.999997271348453,1,"209253_at"
"205775_at",-0.338342098580207,7.27270461235821,0,0.999997272372349,1,"205775_at"
"201272_at",-0.087137486122618,9.16033524534559,0,0.99999727522515,1,"201272_at"
"216736_at",0.218033938345134,6.51430149274656,0,0.999997276264182,1,"216736_at"
"218764_at",0.179369649040175,6.51851212678175,0,0.999997283627975,1,"218764_at"
"215799_at",0.188328694750214,5.5624984105627,0,0.999997284907189,1,"215799_at"
"218336_at",-0.111571971665549,8.47986198412662,0,0.999997291524251,1,"218336_at"
"217766_s_at",-0.0849773652806736,8.28947631493886,0,0.999997302312581,1,"217766_s_at"
"204732_s_at",-0.205415592296388,5.31370519056637,0,0.999997306223041,1,"204732_s_at"
"205005_s_at",-0.0560456960143929,4.78541398331094,0,0.999997310541202,1,"205005_s_at"
"219102_at",0.248948395301085,5.28014260020241,0,0.999997328787964,1,"219102_at"
"209477_at",0.276242948180419,7.51234770731854,0,0.999997330361747,1,"209477_at"
"211627_x_at",0.192956907743557,4.06607790427441,0,0.999997331620555,1,"211627_x_at"
"219111_s_at",-0.149976772589049,6.50488355684953,0,0.999997332829487,1,"219111_s_at"
"221494_x_at",-0.161484768654455,9.01294246311471,0,0.99999733720797,1,"221494_x_at"
"209979_at",0.173192485681125,6.73814628095115,0,0.999997342122268,1,"209979_at"
"200684_s_at",0.131368027770296,8.12705871685099,0,0.999997351001562,1,"200684_s_at"
"214273_x_at",0.291908450832348,7.65408072921731,0,0.999997352413107,1,"214273_x_at"
"219998_at",0.0861307049664823,6.39011042254393,0,0.999997353727381,1,"219998_at"
"219863_at",0.292732883542771,6.00181671529278,0,0.999997354241123,1,"219863_at"
"213319_s_at",0.182988225784962,5.93583682151259,0,0.999997362645404,1,"213319_s_at"
"221290_s_at",0.173537206062036,7.36474646543528,0,0.999997365588085,1,"221290_s_at"
"212810_s_at",-0.0212793734952355,7.71661295140533,0,0.999997366969705,1,"212810_s_at"
"214363_s_at",-0.0487013893635417,11.4898769331303,0,0.999997368197292,1,"214363_s_at"
"212062_at",-0.0215053739762272,9.6484652804638,0,0.999997370661226,1,"212062_at"
"200827_at",0.180666564412768,7.38029734812956,0,0.999997373948289,1,"200827_at"
"212926_at",0.1727152341323,5.65835509212939,0,0.999997375891006,1,"212926_at"
"204908_s_at",0.158633133712913,5.26599980792922,0,0.999997375960078,1,"204908_s_at"
"221875_x_at",-0.0119791413811843,8.27651123630132,0,0.999997388094241,1,"221875_x_at"
"221560_at",-0.128401668209658,8.19693458925178,0,0.999997388497012,1,"221560_at"
"212411_at",-0.278178973778241,7.7862871274886,0,0.999997398756353,1,"212411_at"
"211933_s_at",-0.0881421963958466,8.42020457810518,0,0.999997401662454,1,"211933_s_at"
"219824_at",0.192440123582778,6.41373270430158,0,0.999997407419235,1,"219824_at"
"208730_x_at",0.20506676728324,7.93459490095336,0,0.999997410229454,1,"208730_x_at"
"214354_x_at",0.221136611161608,7.57901179560665,0,0.999997413725611,1,"214354_x_at"
"213859_x_at",0.259835879038905,4.0711798928431,0,0.999997414439152,1,"213859_x_at"
"218701_at",0.0531382080920517,5.1016381904474,0,0.999997415127314,1,"218701_at"
"218871_x_at",0.25773461012026,4.95112082196634,0,0.999997415501772,1,"218871_x_at"
"201823_s_at",-0.0454097708256533,5.24086787920097,0,0.999997421222004,1,"201823_s_at"
"209840_s_at",-0.138677503100494,7.39329728933857,0,0.999997423999815,1,"209840_s_at"
"204881_s_at",-0.0551046272153366,7.48404958888946,0,0.999997425604128,1,"204881_s_at"
"219890_at",0.0318868943326001,4.95825110993944,0,0.999997436569099,1,"219890_at"
"218699_at",0.0171632388349128,8.4593188537115,0,0.999997442297469,1,"218699_at"
"210715_s_at",-0.181371749950103,7.82784531961484,0,0.999997442517699,1,"210715_s_at"
"214940_s_at",0.278151245095611,6.78021929284606,0,0.999997442943275,1,"214940_s_at"
"217736_s_at",-0.134343143036434,8.5810008311051,0,0.999997443751968,1,"217736_s_at"
"219136_s_at",-0.017302563872672,6.65701598621053,0,0.999997453249822,1,"219136_s_at"
"212287_at",0.344318989296304,7.83305048501109,0,0.999997461441562,1,"212287_at"
"208674_x_at",0.115422395962729,7.34476396908153,0,0.999997462416186,1,"208674_x_at"
"203687_at",-0.12987984655437,7.57115229444983,0,0.999997464510783,1,"203687_at"
"221261_x_at",0.114132463558976,8.70740157355376,0,0.999997465414358,1,"221261_x_at"
"207784_at",0.126945187743051,6.4683446135896,0,0.999997472149172,1,"207784_at"
"212043_at",-0.0213481847347659,10.2150522119681,0,0.999997472169215,1,"212043_at"
"212875_s_at",-0.0473604784556105,8.33580868414636,0,0.99999747341609,1,"212875_s_at"
"212135_s_at",-0.162224453676529,8.6786790005682,0,0.999997479198531,1,"212135_s_at"
"209191_at",0.219750488845654,7.29303190105508,0,0.999997494640687,1,"209191_at"
"209806_at",-0.311656394760185,7.22365737630031,0,0.999997494707475,1,"209806_at"
"209750_at",0.0312258809058248,6.9313230834361,0,0.999997497641972,1,"209750_at"
"201463_s_at",-0.0319018055684435,9.07188512163826,0,0.99999749863502,1,"201463_s_at"
"201635_s_at",-0.0145479323842954,6.40907175422579,0,0.999997505539931,1,"201635_s_at"
"221088_s_at",-0.0366800264284741,6.12548364895229,0,0.999997506414559,1,"221088_s_at"
"216032_s_at",0.104008707157301,7.90008381866684,0,0.999997506469649,1,"216032_s_at"
"64900_at",0.019858696716839,6.0154361550614,0,0.999997508030238,1,"64900_at"
"201071_x_at",0.0173147488720247,9.77703201584679,0,0.999997514393561,1,"201071_x_at"
"219142_at",-0.268618413684822,6.34402135196614,0,0.999997515815632,1,"219142_at"
"203875_at",-0.176887499670471,8.0880419044644,0,0.999997517661636,1,"203875_at"
"203615_x_at",-0.311726745096681,8.41193641730602,0,0.999997521096808,1,"203615_x_at"
"212503_s_at",0.330980499305417,9.06322291295098,0,0.999997530000871,1,"212503_s_at"
"203562_at",0.0823459725851201,11.5946038919497,0,0.999997530543756,1,"203562_at"
"200779_at",0.0998835021143574,9.8513466833488,0,0.999997530963934,1,"200779_at"
"218032_at",0.0535840051408378,10.7758775301703,0,0.999997541887058,1,"218032_at"
"201277_s_at",-0.185471164602969,8.13859521658729,0,0.999997545372094,1,"201277_s_at"
"203306_s_at",-0.0736037732711345,7.50239540621445,0,0.999997546893785,1,"203306_s_at"
"212036_s_at",-0.0233379760395627,6.88031905234666,0,0.999997548949317,1,"212036_s_at"
"202421_at",0.120521412469349,6.43120609822061,0,0.999997552888915,1,"202421_at"
"210271_at",-0.0704463503675772,7.68390289708418,0,0.99999755893128,1,"210271_at"
"217122_s_at",-0.143126277499869,9.44812373354811,0,0.99999757408869,1,"217122_s_at"
"204630_s_at",0.271764331502851,8.42930357070917,0,0.999997578324601,1,"204630_s_at"
"210123_s_at",-0.268900303992861,5.58824798979752,0,0.999997579291054,1,"210123_s_at"
"52837_at",-0.206234157225089,6.45909090417656,0,0.999997584662832,1,"52837_at"
"217995_at",-0.0916081243862203,6.61660018455842,0,0.999997584909033,1,"217995_at"
"204039_at",0.221369579080302,7.9609160518771,0,0.999997594160428,1,"204039_at"
"201782_s_at",0.222550017711644,8.91988040074385,0,0.999997603825918,1,"201782_s_at"
"204669_s_at",0.184291168588365,7.33232019216358,0,0.999997614824881,1,"204669_s_at"
"218565_at",0.164602784344663,6.42489328507157,0,0.999997614982901,1,"218565_at"
"212531_at",0.0996336333613854,6.10944170688486,0,0.999997622028908,1,"212531_at"
"213500_at",-0.0574731644291679,7.810563877692,0,0.999997622070933,1,"213500_at"
"216155_at",0.263120985204706,4.76601421029616,0,0.999997622622905,1,"216155_at"
"211451_s_at",-0.0127313676239016,4.75628515284544,0,0.999997623777778,1,"211451_s_at"
"204646_at",0.133907394366092,5.05274586618851,0,0.999997624415277,1,"204646_at"
"205807_s_at",-0.192469512675562,6.71400185328949,0,0.999997625266306,1,"205807_s_at"
"213058_at",0.367610106103028,7.38659551530593,0,0.999997629631311,1,"213058_at"
"204132_s_at",0.0930251984220583,6.7046393933811,0,0.999997633756832,1,"204132_s_at"
"211167_s_at",0.309913505912105,6.12853259931161,0,0.999997644355431,1,"211167_s_at"
"213920_at",0.00670069799155648,4.15273579144182,0,0.999997653803317,1,"213920_at"
"204320_at",0.290431899061452,5.93641398154191,0,0.999997654902251,1,"204320_at"
"209006_s_at",-0.0483563148385961,5.37705839337943,0,0.999997661902323,1,"209006_s_at"
"215905_s_at",-0.13415610581757,7.02211445062532,0,0.999997664964248,1,"215905_s_at"
"202960_s_at",0.154685131324679,7.99136709877153,0,0.999997666851108,1,"202960_s_at"
"217593_at",0.0659924124098481,5.2753152659747,0,0.99999766982158,1,"217593_at"
"210313_at",0.245609769339756,6.61513490652497,0,0.99999767454104,1,"210313_at"
"203675_at",-0.272111976831269,5.24618898255611,0,0.9999976818393,1,"203675_at"
"221136_at",0.211810465492837,6.08516957628057,0,0.999997688829526,1,"221136_at"
"211195_s_at",0.0779842654355951,6.47164327913646,0,0.999997693921598,1,"211195_s_at"
"207434_s_at",0.147125920083907,5.22372659290296,0,0.999997702014008,1,"207434_s_at"
"201388_at",-0.0425165349802281,6.25866054371137,0,0.999997704385287,1,"201388_at"
"209974_s_at",0.119805663843655,7.98351658865838,0,0.999997705550643,1,"209974_s_at"
"210221_at",-0.0870192538589851,7.17533190262298,0,0.99999770845947,1,"210221_at"
"211219_s_at",-0.189730274351391,6.78041642249045,0,0.999997708520031,1,"211219_s_at"
"206714_at",0.211681964930821,6.9738007788991,0,0.999997716151373,1,"206714_at"
"201621_at",0.130901396951289,8.58021637476046,0,0.999997719717076,1,"201621_at"
"208642_s_at",0.00377204644126294,7.73813408791142,0,0.99999772355855,1,"208642_s_at"
"209315_at",0.0196958828709111,7.05723934044266,0,0.999997725985069,1,"209315_at"
"201817_at",-0.0340843966038413,7.08264452812474,0,0.999997729871567,1,"201817_at"
"203430_at",-0.022635526968986,7.27830564239761,0,0.999997733422579,1,"203430_at"
"222126_at",0.308393222694853,7.1675170198397,0,0.999997737770615,1,"222126_at"
"218657_at",-0.0762622802846353,7.88698267580138,0,0.999997740360248,1,"218657_at"
"209723_at",0.00921480669342678,7.7890720633343,0,0.999997744008826,1,"209723_at"
"215778_x_at",0.223085371343892,7.55658831686681,0,0.999997744121308,1,"215778_x_at"
"215201_at",0.34610656099569,4.99696378037976,0,0.999997754834248,1,"215201_at"
"203253_s_at",-0.0484320225068835,5.80416064963067,0,0.999997758353127,1,"203253_s_at"
"217737_x_at",0.130904933023347,7.92605689993426,0,0.999997761077786,1,"217737_x_at"
"203175_at",0.206092236049315,9.06742082202971,0,0.999997767199778,1,"203175_at"
"219351_at",-0.0344189834794362,6.89073609326387,0,0.999997767763365,1,"219351_at"
"217591_at",0.166750225385581,6.78634501069021,0,0.999997767787756,1,"217591_at"
"212171_x_at",-0.251971852457489,7.92982945312749,0,0.999997768946253,1,"212171_x_at"
"204970_s_at",-0.127096075261159,8.17548449781571,0,0.999997770891409,1,"204970_s_at"
"205433_at",-0.0404780237845435,5.93731602053111,0,0.999997774044406,1,"205433_at"
"200739_s_at",-0.252543855798175,5.62713930742984,0,0.999997776471264,1,"200739_s_at"
"210889_s_at",0.0741305064506896,5.44343773086095,0,0.999997777746301,1,"210889_s_at"
"214370_at",-0.197175021167193,4.3080943254381,0,0.999997781180077,1,"214370_at"
"208698_s_at",0.0570889750752048,7.57816403921028,0,0.999997783236732,1,"208698_s_at"
"205021_s_at",-0.154605269432657,7.72850491634336,0,0.99999778325185,1,"205021_s_at"
"203557_s_at",-0.0925486761286063,5.71817347019423,0,0.99999778917925,1,"203557_s_at"
"212729_at",-0.280182740804847,6.24138696847064,0,0.999997789494254,1,"212729_at"
"206157_at",-0.276974746625402,3.7717218778037,0,0.999997792748342,1,"206157_at"
"213307_at",-0.149078854928604,8.42141615158196,0,0.999997794052343,1,"213307_at"
"217914_at",0.347081854547438,8.39688406521485,0,0.999997795472549,1,"217914_at"
"221619_s_at",-0.213582776969753,11.5846970363719,0,0.999997798477866,1,"221619_s_at"
"212399_s_at",0.337379281303985,8.43539488371118,0,0.999997803833342,1,"212399_s_at"
"205406_s_at",-0.248942949176486,5.45316967950698,0,0.999997806297369,1,"205406_s_at"
"203891_s_at",0.16872722829913,5.61550883009607,0,0.99999780713254,1,"203891_s_at"
"212737_at",0.15119187084461,8.04641993998673,0,0.999997809386704,1,"212737_at"
"201746_at",0.352215559610108,4.80786614110563,0,0.999997811198879,1,"201746_at"
"205042_at",-0.134631928912033,6.5114357736569,0,0.999997815206407,1,"205042_at"
"209859_at",-0.0951682711205333,9.21339859720825,0,0.999997822536349,1,"209859_at"
"219974_x_at",-0.167667055244385,6.6805360733007,0,0.999997823705098,1,"219974_x_at"
"202512_s_at",-0.0577594947703437,5.55080774478561,0,0.999997824215337,1,"202512_s_at"
"213010_at",0.0551685245799067,6.42260878710944,0,0.99999782499016,1,"213010_at"
"205674_x_at",0.163360893874379,6.47252487573566,0,0.999997832607286,1,"205674_x_at"
"221210_s_at",0.0874700507793706,5.1309519451092,0,0.999997834678563,1,"221210_s_at"
"205756_s_at",0.0255170636772322,7.18502085995559,0,0.999997835009523,1,"205756_s_at"
"200002_at",0.0202770896145914,9.85573868225607,0,0.999997836518684,1,"200002_at"
"206874_s_at",0.0819768279799664,8.58659699881922,0,0.99999784602833,1,"206874_s_at"
"209083_at",-0.127217524006449,7.05276708971583,0,0.999997847484555,1,"209083_at"
"212373_at",-0.150695843108723,4.26208505732024,0,0.999997854744561,1,"212373_at"
"200915_x_at",0.098903560306999,9.81332933504741,0,0.999997859749106,1,"200915_x_at"
"204063_s_at",-0.0652755727011698,7.10869904377178,0,0.999997863900525,1,"204063_s_at"
"210637_at",0.282822503728662,6.19748481106997,0,0.999997865012999,1,"210637_at"
"213693_s_at",0.307562840000183,6.89038916810829,0,0.999997867807709,1,"213693_s_at"
"206274_s_at",0.247531109450579,6.3839950213159,0,0.999997872955789,1,"206274_s_at"
"213369_at",0.208071391356508,5.84361091603095,0,0.999997875874116,1,"213369_at"
"210793_s_at",0.169112546617676,5.10569473219345,0,0.999997882194681,1,"210793_s_at"
"209370_s_at",0.298601739719837,7.84752074896239,0,0.999997886901031,1,"209370_s_at"
"213867_x_at",-0.10055967180873,12.8488518819496,0,0.999997889071268,1,"213867_x_at"
"202102_s_at",0.0600806943799963,8.61442149554124,0,0.999997895093077,1,"202102_s_at"
"214755_at",0.291889058519026,5.1496969783647,0,0.999997899373905,1,"214755_at"
"220330_s_at",0.0148175426786832,4.45462959055157,0,0.999997901643905,1,"220330_s_at"
"221485_at",-0.155067473175833,7.75823254013438,0,0.999997912052265,1,"221485_at"
"219165_at",0.311897779960143,6.24757836395913,0,0.999997913250036,1,"219165_at"
"219358_s_at",0.109040092214641,7.2818764144806,0,0.999997931954239,1,"219358_s_at"
"200824_at",0.151217662267157,8.2331450493329,0,0.999997932121596,1,"200824_at"
"203528_at",0.023701676000087,8.18885533663659,0,0.999997933700602,1,"203528_at"
"209541_at",-0.352352073097283,4.75257840702152,0,0.999997937392687,1,"209541_at"
"201998_at",-0.150410802012891,8.21757319305637,0,0.99999793897688,1,"201998_at"
"201807_at",-0.0138347804141716,8.99154138270019,0,0.999997940637452,1,"201807_at"
"206809_s_at",-0.272317777698794,7.33855496175744,0,0.999997953671911,1,"206809_s_at"
"213572_s_at",0.197410397967669,5.77121852303954,0,0.999997956393951,1,"213572_s_at"
"208817_at",-0.121167888379357,7.85048591453486,0,0.99999795768613,1,"208817_at"
"200773_x_at",0.239514828373522,11.0207082793254,0,0.999997961511588,1,"200773_x_at"
"209406_at",-0.21894868972706,4.30299708241319,0,0.999997965019713,1,"209406_at"
"212565_at",0.119679638332371,7.31616607386009,0,0.999997967987422,1,"212565_at"
"210514_x_at",0.0716978950939033,8.02324364611345,0,0.999997971325762,1,"210514_x_at"
"210201_x_at",0.0383517857353599,10.1409940656698,0,0.999997974143816,1,"210201_x_at"
"218339_at",-0.168508160478046,6.28441200581687,0,0.999997980925286,1,"218339_at"
"213310_at",0.102666202474132,5.94430837356168,0,0.999997981751779,1,"213310_at"
"222077_s_at",0.199650800635913,5.4706957404566,0,0.999997984988776,1,"222077_s_at"
"36564_at",-0.224392272288641,6.76995949292256,0,0.999997986072363,1,"36564_at"
"211068_x_at",-0.0899077289141026,8.44517507411882,0,0.999997986562906,1,"211068_x_at"
"212862_at",-0.0916348445860651,6.83599219206911,0,0.999997989477252,1,"212862_at"
"202088_at",-0.017168042486686,8.90777300718511,0,0.999997989670048,1,"202088_at"
"219241_x_at",0.141528023971732,7.31113298101339,0,0.999997991776932,1,"219241_x_at"
"205126_at",0.233875672464523,7.57942709487018,0,0.999997993468109,1,"205126_at"
"204217_s_at",-0.103607643381835,6.44483944932645,0,0.999998002568556,1,"204217_s_at"
"217810_x_at",0.195754156013606,9.4658326674732,0,0.999998003582533,1,"217810_x_at"
"220927_s_at",0.147335562221696,6.34711720611523,0,0.999998009258256,1,"220927_s_at"
"211203_s_at",-0.200940315458825,6.99180666937189,0,0.999998011199114,1,"211203_s_at"
"215167_at",-0.310363353758542,6.2322109308181,0,0.999998011970971,1,"215167_at"
"212483_at",0.405474035487329,7.09326017370253,0,0.999998019619029,1,"212483_at"
"201661_s_at",-0.0495769233649295,8.5868197419411,0,0.999998021678671,1,"201661_s_at"
"212706_at",0.0761530947717599,5.67334531280834,0,0.999998024885091,1,"212706_at"
"208109_s_at",0.210980577320413,5.04333439807396,0,0.99999802971327,1,"208109_s_at"
"207438_s_at",-0.159676261641735,7.20865799760452,0,0.999998033431487,1,"207438_s_at"
"221005_s_at",0.138650161594074,6.66424877153404,0,0.999998036931138,1,"221005_s_at"
"202149_at",0.179638518091473,4.96330366920069,0,0.99999803899966,1,"202149_at"
"219354_at",-0.292500340551046,7.43669053905614,0,0.999998040036311,1,"219354_at"
"219628_at",-0.0928174499987566,8.11511471306589,0,0.99999804299315,1,"219628_at"
"209654_at",-0.0304364065306419,8.13664707659735,0,0.999998043037233,1,"209654_at"
"215000_s_at",-0.121437833086613,9.9253117155143,0,0.999998047708729,1,"215000_s_at"
"212800_at",0.180900641505392,5.56851294493331,0,0.999998049495089,1,"212800_at"
"205268_s_at",-0.245935121326255,6.86118646116863,0,0.999998059783776,1,"205268_s_at"
"200721_s_at",0.204185444184285,8.92721581014508,0,0.999998061025255,1,"200721_s_at"
"201515_s_at",0.0182271690128673,8.51068590739569,0,0.999998061984402,1,"201515_s_at"
"211381_x_at",0.183040107900063,5.11314454142588,0,0.99999806198904,1,"211381_x_at"
"212057_at",0.422648474255685,5.69678645001796,0,0.999998065143482,1,"212057_at"
"209823_x_at",0.128780379411154,6.32633525117791,0,0.99999807669515,1,"209823_x_at"
"214249_at",0.137506017847482,4.97280264309231,0,0.999998079367471,1,"214249_at"
"213415_at",-0.298624099881033,5.1102548008083,0,0.999998079777284,1,"213415_at"
"203706_s_at",0.000613588219782635,7.48614257449578,0,0.999998086022246,1,"203706_s_at"
"215004_s_at",0.129258611428422,5.24391021847935,0,0.999998092541981,1,"215004_s_at"
"219421_at",-0.0987857895436441,5.56057407564479,0,0.999998094615036,1,"219421_at"
"215279_at",0.235719659294292,7.18416761162899,0,0.999998099163752,1,"215279_at"
"220671_at",0.172318545177349,5.95738790221284,0,0.999998104837674,1,"220671_at"
"209267_s_at",0.172074232061404,4.73235543474343,0,0.999998106478246,1,"209267_s_at"
"201027_s_at",0.246637725625024,6.60586832966896,0,0.999998107442567,1,"201027_s_at"
"209422_at",0.035953599499468,7.85453327724293,0,0.999998111499594,1,"209422_at"
"209911_x_at",-0.137298688465851,7.07245813351609,0,0.999998111703379,1,"209911_x_at"
"222284_at",0.143566427527881,5.17944239585924,0,0.999998116222089,1,"222284_at"
"219339_s_at",0.253769136181087,5.94661786552424,0,0.999998117417469,1,"219339_s_at"
"213407_at",-0.151132360370291,7.82764146590256,0,0.999998118397271,1,"213407_at"
"218899_s_at",0.131852348613609,10.525469086575,0,0.999998119946784,1,"218899_s_at"
"214348_at",0.239735014551457,5.92429816225342,0,0.999998126156393,1,"214348_at"
"212843_at",0.199275155231835,10.1629411042832,0,0.999998127266574,1,"212843_at"
"215029_at",0.230164063753332,4.71894812284866,0,0.999998129961004,1,"215029_at"
"208004_at",-0.0849577751228088,5.55039106222426,0,0.999998129981749,1,"208004_at"
"219378_at",-0.0308718251324773,7.51506007816746,0,0.999998136228574,1,"219378_at"
"205918_at",-0.0721394728310187,7.32449472699393,0,0.999998136595363,1,"205918_at"
"212555_at",-0.116866682077107,7.4202404161497,0,0.999998140309649,1,"212555_at"
"220945_x_at",-0.103658951218471,6.82632096858463,0,0.999998143581486,1,"220945_x_at"
"209227_at",-0.267132260586295,4.73798739375069,0,0.999998143846001,1,"209227_at"
"207306_at",0.188295507759301,6.47086492166175,0,0.999998147169693,1,"207306_at"
"204332_s_at",0.0680892210819142,5.19892837132278,0,0.999998147785607,1,"204332_s_at"
"221541_at",0.0852267227849115,6.93565698875206,0,0.999998147795591,1,"221541_at"
"219541_at",0.189387868378492,6.27052325352598,0,0.999998149536878,1,"219541_at"
"204814_at",-0.230637710755804,7.09170645771782,0,0.999998159190408,1,"204814_at"
"210438_x_at",0.23607688954017,9.1827842212049,0,0.999998159881782,1,"210438_x_at"
